mineral_id,ion
b37eb577-2aff-4249-83e2-7739a53a68f3,Mn
18de89b6-c91d-493e-9c38-b451a263ef0d,Mn
e43153a5-fc1f-41dc-888e-9789b2c6a9b9,Mn
e43153a5-fc1f-41dc-888e-9789b2c6a9b9,Fe
9ff81a2a-9c4d-45dc-a28d-1cbe4b27b192,Mn
42d8fbd3-fcd2-43a2-9d10-d8b0e5919d6e,Mn
71c816e4-9da9-4364-82ed-e14fce31f8ab,Mn
70ef2a93-a003-42ed-a55d-9056dfbdff6a,Mn
9a844438-57f3-476c-98a5-1dd4e6438b91,Mn
dd4c56ea-8a52-439a-a8a5-25f76b99d347,Mn
2d3acf9f-cc06-4f6b-a564-0d702326fc29,Mn
de9b20a2-c33b-46b1-977a-200b1fff6863,Mn
f7b4c4c1-1600-4e3b-aec3-6aaf019b745c,Mn
d8a3c443-4a43-47e3-9871-d90dfbfc603c,Mn
0b84a78b-b0cd-4856-8592-47f40051aacd,Mn
81ffa505-aaae-4517-a14c-eb4e30b97855,Mn
1bfae1eb-d285-4b9c-bbb0-4db6fe6e1dfe,Mn
128a507a-5699-432b-bcac-3bb6cb429e34,Mn
85fab4d1-af5d-4416-89c2-789c88723ab1,Mn
64d3b269-bf38-4746-9c48-404136a0c100,Mn
2dc0a91f-d045-4eb6-827c-55c0aff50f89,Mn
4713d31b-d32c-4764-9122-34f64ce9d392,Mn
01cfc851-d5c3-439c-a032-79723e1f4446,Mn
aba94193-0d43-4df7-9311-4a4aef58d33f,Mn
6dfa8c83-d396-4ba5-9b81-bbbb47bbf6f1,Mn
27143f62-cc85-4e53-a724-bd0312b13657,Mn
edcc2995-977f-464e-a9bd-955484b6741b,Mn
2c36a499-a101-40d8-944c-f14ac817cd40,Mn
3a13905a-5a6a-4af3-a405-9732da7bb594,Mn
4ef3962a-457e-42a7-b643-cdf7fb20d109,Mn
417c156f-5a33-48f4-b1c0-1e3414db3f06,Mn
f7e113b0-4088-4411-95c0-d37bc7531a6f,Mn
c792b51f-22db-42b6-94b3-5af84b7e0d35,Mn
b60aa19b-ea35-491c-a026-1a7ebcf6361d,Mn
a642be46-1e0c-4dd9-a2f0-1cda4e532d87,Mn
c077bc1e-6683-4181-84c0-db51c4afff80,Mn
c0559143-21ff-475e-a18e-6bfb2b634486,Mn
19f5b104-292f-4a9a-a4ef-2fd6e668faff,Mn
50ae94f1-07ef-42d4-8c70-549a21a98312,Mn
63be3871-8a95-49e9-9637-31deea2cd5d6,Mn
dfbaeb24-032f-462a-9637-1a97c66c0a96,Mn
0e2c7974-3e1d-4258-8b93-85a0a6df6418,Mn
67b25403-3962-4fc5-ad75-3f4c8dac12b2,Mn
68dd1470-4a42-433a-a077-345b2ba3c62c,Mn
41fe333d-ca81-409f-bb42-ad37b46c31b0,Mn
b43c0729-beff-4886-ad42-402ebb6c63ba,Mn
04e5f3b5-46c7-40ed-8526-786096c69ae8,Mn
6d2e2d6d-9924-4054-8c96-a6578ae0c10b,Mn
6d2e2d6d-9924-4054-8c96-a6578ae0c10b,Sb
93acda03-b0d1-4b76-8fa0-46be2028f084,Mn
a37994aa-6524-41bc-a959-9a4879474b10,Mn
b3df98c0-fbd7-4c05-9320-87853ca356ff,Mn
b3df98c0-fbd7-4c05-9320-87853ca356ff,O
b3df98c0-fbd7-4c05-9320-87853ca356ff,Al
e843e1b9-10ff-443a-9133-1aba1fc8ac7a,Mn
3a02f6f1-8626-4526-a87c-95a64cdfa100,Ce
21c9f51d-d45e-4646-8b82-1d92136183a9,Mg
0c224d11-1377-410e-963e-ac145225badf,Na
049ee944-e3c9-41d2-b0ac-43c9e3f51d49,Y
6d4ed0df-0bdd-48b5-99f2-1cd83d94e208,Ce
3b891ac0-f435-421e-af10-6c69eeafe75d,Sb
3dc16be0-8735-4d46-8680-4433dd772a05,V
0fbc259a-6ddb-4019-adb3-4b90d042e6d5,Zn
0fbc259a-6ddb-4019-adb3-4b90d042e6d5,K
054c9eec-7ee1-4865-8fdf-cbf8e1449de3,Nd
26b4054a-7a50-4313-ab1f-5d538fec19ef,Nd
1959e4c4-6452-4d11-ab79-8318d5f01851,K
1959e4c4-6452-4d11-ab79-8318d5f01851,Ca
0ab11158-1608-47b7-8c24-a353a2a8b802,Na
0ab11158-1608-47b7-8c24-a353a2a8b802,Cu
25686795-dfca-494c-8a19-58c4aec532a2,Na
25686795-dfca-494c-8a19-58c4aec532a2,Fe
560b004e-0daf-47b4-9077-4c7b041c3599,Hg
253b5e6e-cae4-4947-b448-1faccbe46ba9,Hg
4396f37d-06bf-4eb2-8937-4d77e6647836,Hg
5380c282-875c-4e94-b113-f8179ff24b2e,Hg
494933f5-5cad-4a89-bd1b-d9fada283342,Hg
75cb6391-97e8-4f4a-80c8-11eeb6ec3071,Hg
1ccbf9cb-39df-46ad-bddc-fb4ab407c7ac,H_2_O
5d4aa3a3-1903-463b-8bce-4128c81bdf3f,H_2_O
8a9cbaaf-31e6-4f55-a560-74147a41361d,H_2_O
7b6e34c1-560c-4e81-8dd4-9247541d503d,H_2_O
402a933b-091e-4f39-8be4-52803943f5c3,Mg
402a933b-091e-4f39-8be4-52803943f5c3,Ca
402a933b-091e-4f39-8be4-52803943f5c3,Ba
8c47ac2c-feee-4c01-ad25-f06cbf8e05ab,U
25118c13-11ec-4950-b9e8-b98de7537144,HBO_2_
8fe64e17-230c-40ed-b4f7-23c926b7568b,H_2_O
a8af45c9-1afd-4767-889e-a9e9804a5ae4,H_2_O
4abbbd3b-ff78-4d47-a307-4dd0e33fe30f,H_2_O
c0e698ff-999a-4e6d-b160-09bf3f23c23c,H_2_O
bc85ab83-8e2a-42ac-a804-6cbb8d71d2fc,H_2_O
7d5b6a49-9d9c-4ab0-b208-b266024b9db1,H_2_O
4b060db5-2539-4aa6-8421-01759fce211b,H_2_O
67e9e514-21bb-471d-ba03-19e071b7a52d,H_2_O
835d07f8-4204-4277-aab3-867d7d526561,H_2_O
9870433b-70fe-4c9a-a922-95d1e263de62,H_2_O
319fb9be-d3d5-4e7e-b511-9c8eedbe23f9,H_2_O
c6f78b96-50bf-42ed-adad-aa349028c311,H_2_O
4be93995-35ee-4d7b-a2bb-83ae881799cf,H_2_O
fa43a60a-c973-435f-b8e0-4cd88e863d7f,H_2_O
a1f73959-8015-4165-803f-d024fe1a94bc,H_2_O
837fe45b-0ad6-44c1-b3b4-5d395341db20,H_2_O
1195f91e-d662-42a7-80de-49c18dcf1dc2,H_2_O
b72adafc-2cfa-456a-adac-a871a005c2d3,H_2_O
8299298e-7ab7-4e10-bbdb-bd8d432be90e,H_2_O
0046ff49-939a-4bc5-bd64-a836a18b0fa2,H_2_O
8ab69a28-784f-4000-83c0-f6d2268435f9,H_2_O
552f478b-097a-412d-8fab-78b5f07dca93,H_2_O
42648241-66ab-4e70-9d92-6f0efb4fb1eb,H_2_O
ac504221-a7e5-4129-856e-5e62b0da0abf,H_2_O
28c64e0f-1e59-4d4d-a715-592be91e79e8,H_2_O
1b72e0d1-ded5-4dee-9fb2-d84edf162b18,H_2_O
76f209cc-53f9-4d2c-aa14-0d9fdc5fe5b7,H_2_O
4c9754cb-854a-4511-afda-9efe6748ce6e,H_2_O
af048ee6-e153-40e6-b9ee-29e0cd86739a,H_2_O
0d39f062-a4d8-4cfd-b220-09c03fc97078,H_2_O
f8d4d352-cc0a-463e-b3d1-f3296feb0076,H_2_O
949b0884-4e94-4a63-bf49-ac2368fc003a,H_2_O
34518bed-0132-4079-bc37-d28cd1731151,H_2_O
0a0c2709-aa41-4fdc-810d-aea997a139ab,H_2_O
271a5d5d-e66f-411d-b860-96e7c5c14757,H_2_O
13fec4ac-a284-4400-882f-047bf15675f9,H_2_O
1c44044b-ceae-46cb-a359-f779e6710dda,H_2_O
f2016592-9875-45b0-9045-dfe76076ddf9,H_2_O
a05effe8-a7ec-44de-a47b-46d9b3a570a5,H_2_O
1cd03e7a-9aec-4aba-be0e-810eae9e951f,H_2_O
d1c6d245-9bd9-43a7-aae4-f19bb9dcd911,Na
d6d7b7a8-22a8-4081-b962-65bdd107883f,Mg
93e71936-8f75-4d87-b610-8a760890b6ad,Mg
945d95d8-6d0b-47a7-83c6-d9e8734d34b6,Mg
ed5f70a2-ffdd-498b-86cf-e3b34a35ca08,Mg
692d5e40-29c6-4cac-b936-708b23db81e8,Mg
5a40e9cc-a6d5-458b-9376-a1bb7144e138,Mg
99c2b1cb-f7d5-4ddc-8ee4-2b2719109dd8,Mg
410804f8-aeaf-452e-8f34-b04bc30c9424,Mg
2774e664-2e27-4766-9cc4-7a25a0ee7bc2,Mg
2774e664-2e27-4766-9cc4-7a25a0ee7bc2,Ti
7ae23fd0-9193-407b-ba8b-59525393172b,Mg
68551349-f852-4623-b811-82bbf2720a5c,Y
8164e9ca-5b0e-4197-bf92-aa2aa5a70b46,Mn
17e334ec-b9ca-4eaa-8a6b-f938e77ba744,Mn
60508e66-b17f-4306-a3f7-8720f7b3e002,Mo
60508e66-b17f-4306-a3f7-8720f7b3e002,U
4f8f741e-3c33-4651-9b20-e9595c1d2faa,Mo
d9fa0dcc-9371-41bf-977b-b972bc761729,Mo
d9fa0dcc-9371-41bf-977b-b972bc761729,O
fc7b0f3a-d18d-4255-a7c2-0540cc61ffb0,Mo
d0dab571-2038-4e00-8884-85a83dfc1ee4,Mo
812b41f1-be76-4029-b34f-a5845cd88519,Mo
e83b9fae-d6af-4c86-894f-2c99bc4be630,Ce
5fda0655-ff81-4d55-89c8-161be95658b1,La
ff6ab76c-3609-4485-bf3d-4cc985dba2e9,Nd
718e25a3-0729-40b9-9059-b6c57a6ebffe,Sm
ccb377dc-a8f8-4993-8301-a14bb6567c45,Mo
ccb377dc-a8f8-4993-8301-a14bb6567c45,Ni
ccb377dc-a8f8-4993-8301-a14bb6567c45,P
04c5e7ac-6db1-4954-8741-526f0a6fd7c9,Y
9724c11a-1f90-40c5-a6de-67917f2a1b0a,Y
d2c7e052-4738-4587-ab7b-cdc19572e5cb,Ce
a6c2412a-8f82-402a-99c9-207bdcb7c5fc,Mo
a6c2412a-8f82-402a-99c9-207bdcb7c5fc,U
00e531b6-9360-4e07-a63b-221b1c9919c7,Na
00e531b6-9360-4e07-a63b-221b1c9919c7,Ba
a01ead14-fa8c-468c-a400-28f1867ece32,Na
a01ead14-fa8c-468c-a400-28f1867ece32,Ba
a01ead14-fa8c-468c-a400-28f1867ece32,P
56b641c5-1208-40cb-9f7a-a531db8177fc,Na
56b641c5-1208-40cb-9f7a-a531db8177fc,Be
56b641c5-1208-40cb-9f7a-a531db8177fc,Si
ba9e3ba6-dd89-4ddd-be1e-468d80b0a680,Na
ba9e3ba6-dd89-4ddd-be1e-468d80b0a680,Ca
ba9e3ba6-dd89-4ddd-be1e-468d80b0a680,P
f2787247-32f3-4d5c-862f-fff1bff3a9e8,Na
f2787247-32f3-4d5c-862f-fff1bff3a9e8,Ca
f2787247-32f3-4d5c-862f-fff1bff3a9e8,P
07320230-0de9-4a51-8c0b-b72952fac37a,Na
07320230-0de9-4a51-8c0b-b72952fac37a,Ca
07320230-0de9-4a51-8c0b-b72952fac37a,REE
07320230-0de9-4a51-8c0b-b72952fac37a,Nb
07320230-0de9-4a51-8c0b-b72952fac37a,Si
b5ea8e1d-a14c-4c31-8c48-9b15eec0e81a,Na
b5ea8e1d-a14c-4c31-8c48-9b15eec0e81a,Fe
b5ea8e1d-a14c-4c31-8c48-9b15eec0e81a,Ti
857789cf-bb32-4339-91be-1d8e3bb1be7f,Na
857789cf-bb32-4339-91be-1d8e3bb1be7f,H
857789cf-bb32-4339-91be-1d8e3bb1be7f,CO_3_
786bd106-263b-4c4f-975f-24a41ca7383c,Na
786bd106-263b-4c4f-975f-24a41ca7383c,H
786bd106-263b-4c4f-975f-24a41ca7383c,P
786bd106-263b-4c4f-975f-24a41ca7383c,O
905d82af-4f7c-4786-b417-1d1fe732dd48,Na
905d82af-4f7c-4786-b417-1d1fe732dd48,Li
905d82af-4f7c-4786-b417-1d1fe732dd48,P
905d82af-4f7c-4786-b417-1d1fe732dd48,O
4f9ed065-00ab-4f25-a37b-b2d9352a937e,Na
4f9ed065-00ab-4f25-a37b-b2d9352a937e,Mn
4f9ed065-00ab-4f25-a37b-b2d9352a937e,Si
f0fbe8db-9b23-4954-a5fe-4adcc377e904,Na
f0fbe8db-9b23-4954-a5fe-4adcc377e904,Sr
f0fbe8db-9b23-4954-a5fe-4adcc377e904,P
b4878635-bb19-4bdb-86a5-5b66023435a4,Na
b4878635-bb19-4bdb-86a5-5b66023435a4,Ti
b4878635-bb19-4bdb-86a5-5b66023435a4,Si
203f1537-b118-4b8d-8ae7-eea10f3c4bbb,Hg
b8ffa70b-a821-4217-ba15-f368abcd8751,Na
25ef40cc-a929-4014-9715-7b6f7c2c8b3c,Na
a3ac33dc-9b03-42e3-bf41-817e77347171,Na
7e11b612-4b70-41fb-a8dc-e767a580a1d6,Na
fb562200-9625-4c34-93c6-0d65966e8c2b,Na
e0095fe7-d4ec-4a72-bb85-e21cf688bee4,Na
3757d622-2565-4e07-b63a-e64898a246e3,Na
3757d622-2565-4e07-b63a-e64898a246e3,Bi
3757d622-2565-4e07-b63a-e64898a246e3,Ta
83a51b9e-6407-4044-a929-9c5e73443e21,Na
42e9cd6d-f678-475e-bbc7-c020d75cad55,Na
42e9cd6d-f678-475e-bbc7-c020d75cad55,Cu
598f9c5a-b46c-40c2-a03c-896e21f4a195,Na
5c2e6c74-6d1b-4f25-9000-8c9760472850,Na
7d106611-0ef3-4bb7-88f7-aa456759f984,Na
96366927-741a-4753-abc1-83b3218d6e26,Na
1f36cac6-3982-44c4-9528-4cf67e04803e,Na
d8f071cb-53be-4f83-9f29-678d741c552b,Na
fb9be52d-bacf-4e00-93eb-e89446b7e77e,Na
fce19c58-01ef-4286-8d17-15f516150281,Na
4e1accab-1d58-46e8-baa4-092e6d992de6,Na
13e3d758-3385-48b5-9489-2f1a73dab86a,Na
f49b1263-7d48-4744-bfc3-bea189c4a986,Na
76cc74f2-1694-4741-aea7-8eca9973b714,Na
b8645126-22a9-43b0-83f0-224d5f41b08a,Na
b8645126-22a9-43b0-83f0-224d5f41b08a,Nb
ea2f1911-d755-4311-bcfc-379ccfed1750,Na
ea2f1911-d755-4311-bcfc-379ccfed1750,K
da535ed5-8eb3-415f-9ac5-44098fe76aaf,Na
eabcdb59-e69d-488f-85e7-e4df716da1cc,Na
eabcdb59-e69d-488f-85e7-e4df716da1cc,Al
39ac134a-d6ca-418a-8fcf-ec45efd10f0c,Na
d3adefd1-5d06-42fe-99be-c388e36d62e9,Na
4a34020c-ab6d-4f95-9845-a76d4fb3f4b6,Na
4a34020c-ab6d-4f95-9845-a76d4fb3f4b6,P
cef2ba8f-1110-4418-b1d6-24ebc12e7089,Na
cef2ba8f-1110-4418-b1d6-24ebc12e7089,Si
6eb3cf1c-4bee-4aa3-bd9e-2f3f56b227b8,Na
6eb3cf1c-4bee-4aa3-bd9e-2f3f56b227b8,Ta
145c4c59-50de-4bed-b4d1-9eb732b88cc2,Na
a6d7762c-7de5-49c8-a90a-2cf1ada6e2a4,Na
db0fd8a1-33b3-4fdb-9539-e7b6bbdf9e83,Na
5e22b7cd-27ec-4aa0-ac38-380c5be4ab1d,Na
04f0f0a1-a9f0-4465-bd28-c5254711916c,Na
89f45a62-e7b9-4964-b353-fc0d7522215a,Fe
10c3b446-e92c-4cc9-994a-f5e0bfc91986,Ni
e2e56fc2-cb6d-4d18-b14b-553f05d55ddf,Ni
e2e56fc2-cb6d-4d18-b14b-553f05d55ddf,Cr
d073ad90-7f32-40f0-a67c-e4866cfc62c3,Ni
d073ad90-7f32-40f0-a67c-e4866cfc62c3,Fe
8290cab5-38ce-4379-95f3-40c3d2b2d5df,Ni
8290cab5-38ce-4379-95f3-40c3d2b2d5df,Al
f62ba9ea-273c-4da1-ae44-b30707f80548,Ni
8abceb0e-aed9-4596-9372-7297a949aa30,Ni
580ea09b-f438-447e-b818-4e2399eed637,Ni
5d350f5f-4595-47ed-b32f-8e12f31fd8e2,Ni
65840f51-4ac8-4764-9ab8-7c818452424c,Ni
b835c5dc-6259-41fe-a319-5d4bf3c6f7b2,Ni
622b4edb-f8fb-4f3c-a107-cd12c68b8bae,Ni
3186c1a0-be2e-41cc-8054-ef70d26284e5,Ni
e804f70c-64f8-4c10-910a-5f18e61b26a6,Ni
34dd6bc9-6bee-4575-8e42-932b59ff14b9,Ni
f8bedc1b-799a-4315-a6f7-d3862866d116,Ni
9eba9c27-de0e-4762-924c-9f6cc14f6e75,Ni
afb80760-da6d-4e43-8bd5-9f349c756cd2,Ni
36d29135-834e-45d3-bf18-96093c666b9e,Ni
afc5e789-73c7-4202-9df9-c57067160315,Ni
416f1765-c9fd-43e5-8462-1f37f11b1723,Ni
f4df2260-9956-4efd-9006-991d7d448ac3,Ni
c7c3db23-8a99-4b2f-bdcc-220861ae4991,Ni
9a2d12a5-1d9f-499b-b9bb-fbbddc0dc196,Ni
3dcf44dc-3ea5-48c7-8381-070df0063cf7,Ni
86f29057-16bf-4619-8b10-1c7fa6e56af9,Ni
3d160893-537e-445d-8c82-359cca8a974c,Ni
d73bd5c2-a535-44d4-9a89-701f9be5d9a7,Ni
7c6c30d1-4126-4c71-b319-6ab2293f5713,Ni
7c6c30d1-4126-4c71-b319-6ab2293f5713,P
658d1f43-be54-46cd-a2ad-94d4484bfa75,Ni
bf388930-4511-40ab-b895-c6cca6cc579a,Ni
dbb474c5-f135-42f4-8242-e7ea17585fdd,Ni
1b4ab041-9af5-4dd5-beb5-9c9679a7ff60,Ni
cd417822-183c-4cff-ae7a-6186904df703,Ni
a4b381e5-331d-4fbc-862d-90adc5d81952,Ni
708b4be6-1690-4e7e-8908-47712eda6bc8,Ni
ea7e705c-4505-447a-820b-8f57ec97acb2,Nb
56e362c9-24db-452c-8753-2a4dded53a22,Nb
2d8e44f8-b971-45b6-919a-bcef36cdce44,Nb
2d8e44f8-b971-45b6-919a-bcef36cdce44,Ce
8173e06c-bcd8-43cc-835c-202c531c1b65,Nb
8173e06c-bcd8-43cc-835c-202c531c1b65,Nd
a4890bd8-aa63-4143-80ae-8cb342468d74,Nb
a4890bd8-aa63-4143-80ae-8cb342468d74,Y
5534b596-775b-40a0-96d6-7b120621b5a7,Nb
5534b596-775b-40a0-96d6-7b120621b5a7,C
ecd3bdb5-6bc1-439b-9645-f7d20a3693f4,Nb
2f8fd1f1-82ec-4e0e-9f5e-eb3cefb2701f,Nb
e2e27685-7ccc-4c2e-89bd-e1977f89ca6b,Nb
f64b9053-33cd-44d4-ba84-1e0e71dfc239,Nb
20e58ca3-7ec8-4813-9f32-4f6cbebe6d6f,Nb
4d8c0379-3572-4f18-8b7f-8e008f226296,Nb
40e15c8b-c2ef-48a0-b7a4-1b95529beb12,Nb
40e15c8b-c2ef-48a0-b7a4-1b95529beb12,Ca
c476f216-a261-4ed3-ba53-075f54f937a4,Nb
c476f216-a261-4ed3-ba53-075f54f937a4,Sb
56dd773d-bb87-4116-9ba6-4f2ff16c58c5,Ni
56dd773d-bb87-4116-9ba6-4f2ff16c58c5,Sn
c44e1aeb-1ee2-4839-a5c7-7af9f3c43500,N
eecf0e19-f4cb-4862-ad78-8f5ee2c562bf,Ni
eecf0e19-f4cb-4862-ad78-8f5ee2c562bf,Ba
c7251509-6e66-41d6-884f-2e06b4a97154,Na
c7251509-6e66-41d6-884f-2e06b4a97154,Ca
43eadfb8-8fb9-4322-9931-bf059da23bad,NO_3_
43eadfb8-8fb9-4322-9931-bf059da23bad,Na_2_SO_4_
98a76fa6-264f-47fa-92a3-6b64e5135a39,Ni
98a76fa6-264f-47fa-92a3-6b64e5135a39,Mg
3f01942a-21ee-4568-89b7-0362eb9c1ece,Ce
87570efe-183e-49cd-8c43-a8cd198afc73,La
e0e8049d-f4e7-4336-921e-a7fc15102023,Ce
e7f3db69-3ca1-42b2-ba19-ace6ba1d9457,H_2_O
0b1139a9-bb07-4492-b031-ce3b6fa061d2,H_2_O
6af146f8-98a6-41a5-9920-7e930140750f,K
6af146f8-98a6-41a5-9920-7e930140750f,Cu
7bf6b0f7-c90b-4ab5-8a75-b478ad9fe3c3,Na
7bf6b0f7-c90b-4ab5-8a75-b478ad9fe3c3,Cu
acd74b71-7794-44e3-9ba5-e7c713f43a8e,Na
1fc05396-0884-443c-a2e1-116886e4fa5d,Y
d15d1485-b934-466e-b25c-d90de26d661c,Mn
a62211f2-227e-4159-bd41-77b653cb2d2f,Zn
b11e786e-b9fd-4c88-952b-dec50be11c1d,Cu
b11e786e-b9fd-4c88-952b-dec50be11c1d,Pt
fef83ecd-dc6b-42e4-9170-b640defa70c7,Ce
b9fc62b1-ea4c-497f-9b4b-e7fd0b167a8e,La
31717699-b39a-4eb7-b0a6-c918c7aa6fe0,Os
31717699-b39a-4eb7-b0a6-c918c7aa6fe0,As
b2acce6b-c403-422d-8ac7-b8110e817d08,Os
1ca21e1c-8926-4e27-aced-09eca2dd1ffe,Mg
e5365cdd-bf8a-42c9-8a27-7abd0516fc2f,NH_4_
b562a4f4-87dd-4a06-a4f7-3302db60089a,O
b562a4f4-87dd-4a06-a4f7-3302db60089a,Mg
3a55471e-329c-4d65-aa29-53b360936453,O
3a55471e-329c-4d65-aa29-53b360936453,Mn
c7ff1fc0-0a7b-4711-b7dd-bee41c8a99dc,O
191830ca-5a9e-4e55-afe1-f78594d7a83f,O
191830ca-5a9e-4e55-afe1-f78594d7a83f,Cr
bf003977-8ba8-46e1-a488-ae2032d993eb,O
29fc0658-4f50-4d20-9399-e1c33a29e0ba,O
e6bc9844-3bed-44ef-b42d-082dc87645ea,O
c60341be-cac3-41fd-b19a-1efab5d8c8dc,O
3a493fd3-cc25-4259-86b0-4a2ebfc6c559,O
2020a4cb-0696-4d2e-9c04-e29ce02cf35f,O
2020a4cb-0696-4d2e-9c04-e29ce02cf35f,V
35a26109-03cd-429e-b349-3de5a5869309,O
3f9e73a5-b8ed-4215-9b06-0ca6aaadd3ed,Bi
3f9e73a5-b8ed-4215-9b06-0ca6aaadd3ed,O
143f3ec1-9c04-4d8d-bba0-2713c3924dd0,O
f0ebbddf-3a1e-4a85-aca9-0e9b47bb24e4,O
ed257f60-cdaf-499d-b9f4-437f05ed14b8,O
ed257f60-cdaf-499d-b9f4-437f05ed14b8,Ca
80622f57-bfc7-40ad-ac5d-7b3bb1d8543f,O
80622f57-bfc7-40ad-ac5d-7b3bb1d8543f,Ca
8eab77a5-4491-4a83-a9f3-7e56f0453358,O
035baadd-7cd0-4c9f-b9dc-edf857b1d5dc,O
035baadd-7cd0-4c9f-b9dc-edf857b1d5dc,Na
bfca9fe4-e3ed-47aa-97d7-708faca32a30,O
a4152690-434d-42de-932c-c48859c488ec,O
871da521-8e6f-43c1-83ce-3665e12569fd,O
31659efb-faf6-4ec5-a999-06d61d8b7b95,O
31659efb-faf6-4ec5-a999-06d61d8b7b95,Pb
23f28632-061e-4992-91ec-27491d9cc90d,O
de2fcf5f-b910-4f54-a442-6979d1d82801,O
de2fcf5f-b910-4f54-a442-6979d1d82801,Sn
fe313e8a-329a-450c-a499-e623ee593b07,O
fe313e8a-329a-450c-a499-e623ee593b07,Sb
a5f46aee-3b32-4e51-aef3-a3bf585e6e6f,O
a5f46aee-3b32-4e51-aef3-a3bf585e6e6f,U
e7f0eca9-ff5a-40ec-bd66-b9de41600574,O
e7f0eca9-ff5a-40ec-bd66-b9de41600574,V
ed2795d7-8a93-45fd-b639-d67624633d0e,O
9516129a-16a1-4f39-bb18-7d55ef9bffc9,Pd
9516129a-16a1-4f39-bb18-7d55ef9bffc9,As
9516129a-16a1-4f39-bb18-7d55ef9bffc9,Sn
59ac41a6-eb47-4263-bd3d-9330efe9280d,Pd
a9589704-34e0-4558-bf3c-dbfe5166e8f1,Pd
6509775d-88dc-459d-9f25-2391367ee15f,Pd
e3036bd7-b60e-4b53-8759-154c94987f22,Pd
504d255e-2c98-4947-92bc-a36534c34098,Pd
149702a5-6588-4ded-abeb-95f5b12d2278,Pd
149702a5-6588-4ded-abeb-95f5b12d2278,As
31ca6651-b5ee-4d16-9d37-f09e446dc3af,Pd
31ca6651-b5ee-4d16-9d37-f09e446dc3af,Bi
31ca6651-b5ee-4d16-9d37-f09e446dc3af,As
74c9845e-fcf3-4788-9d23-e1fa8c0a207a,Ge
7a90db4f-8bc3-4788-b8da-69d1b33c6d62,Pd
7a90db4f-8bc3-4788-b8da-69d1b33c6d62,Si
d43318db-456b-4e3f-8832-351e81f61da2,Pd
d43318db-456b-4e3f-8832-351e81f61da2,Se
6b8cbbba-e3b1-4594-9359-902a344d693c,Ba
e097126c-0d72-4ea8-890e-3a2538d9a1cb,Ca
bb4fec64-a0e5-4e2f-8b53-ccb984ef973e,Pd
bb4fec64-a0e5-4e2f-8b53-ccb984ef973e,Sn
72acbe58-7851-46b6-b42c-bd266e4fca56,Co
72acbe58-7851-46b6-b42c-bd266e4fca56,Sb
994bb4e6-c50f-46cd-a3cf-9b64080fb10b,Fe
d2d07381-636a-413a-b9f3-b5e67600eeb5,Al
6747fbbd-4054-4741-96b7-6759d72f9949,Mg
0da65889-dbc4-4542-8361-09dfed64a359,Ni
8b1533e2-5d4b-46cc-a4ab-7b815b99d78f,Ba
87515639-5d25-488a-8ab4-c5a65ee1896a,Na
63849306-e958-42b7-a523-e0682b5eb844,Ce
9a816ed7-4073-4455-a75a-ee8b3fa731c7,La
2808f3a9-e8a3-4163-9c7b-b5297d1df11a,Nd
af1838fa-e428-4700-8c9d-955e0a79235b,Mn
3f0d3efa-8f34-453e-af6d-9c7d0b91c0da,Mn
be4a6362-7128-40ce-866a-f31a9e5bb601,Ca
b625f1b5-c351-4598-9f13-b15f820a5b42,K
8ad2129a-6433-452b-804f-d6ec43223822,Na
7a2f593b-4c13-4536-ac88-79022c849e88,La
9915f9da-03bb-4e7d-88a2-0d561babe288,Mn
9324f0cf-047e-4d2e-99bb-afb28a30c64a,Ce
af70ccc1-c90e-4556-8c25-723054a75dae,La
62fa4a30-a820-4659-8ccc-4b1638312be8,Nd
208c1a7b-3124-4567-992c-3e0b4f4426b9,F
018fcf42-d922-4976-a7ce-c815c244c9ee,OH
74852da0-5dc8-48be-b465-2600253e504f,Ce
a119ffbd-0ae1-4ae9-84b7-adb0f6ad3a45,La
3bd25a15-f207-4a73-bf71-43700ecbbc5a,Y
61948b62-6187-4931-a10b-a836b666c048,Al
31f962be-ac8b-4121-a032-cd149033cfa5,Zn
4ac31b18-4787-4ada-ba3f-9c15d32a305e,Ca
991477a2-ea61-434e-b7a9-4b00336624dd,K
20d935f6-e973-4941-b4de-772f7dd65a2f,Na
041f9028-ae2b-42a2-bd74-ddf61562eff3,COCl_2_
87778210-fdf2-43f0-bf7d-3d15d8cdda0a,P
87778210-fdf2-43f0-bf7d-3d15d8cdda0a,Si
87778210-fdf2-43f0-bf7d-3d15d8cdda0a,Na
19be0f4e-bf61-4ca2-9b82-0de5d086bc8f,P
19be0f4e-bf61-4ca2-9b82-0de5d086bc8f,S
19be0f4e-bf61-4ca2-9b82-0de5d086bc8f,Na
19be0f4e-bf61-4ca2-9b82-0de5d086bc8f,Ce
f617e172-c19b-4c3a-b891-52c2c082f81a,P
f760a0eb-cd8a-46f1-ba59-b9419c4517c5,PO_4_
bb27f9e2-5cec-423a-906e-1ed622e730fe,P
bb27f9e2-5cec-423a-906e-1ed622e730fe,Fe
2fa6b92e-d9ee-4985-9360-5c88a876ca85,P
71c8aa48-92b1-4928-aec9-73eddb73d3af,PO_4_
4c4ed47a-7bc8-482c-9b56-1c20d4a2edce,PO_4_
87571e6f-f1c1-4c35-ba12-41dfc062078e,P
305c4240-5f56-41e1-abb5-b4f6ef9b527a,PO_4_
